image_id	run_id	timestamp	frame	lifter	gain	measurementlabel	cartag	id	exposure	zoom	plantbarcode	camera	treatment	imgtype	other	image	image_id	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	y-position	height_above_bound	height_below_bound	above_bound_area	percent_above_bound_area	below_bound_area	percent_below_bound_area	marker_area	marker_major_axis_length	marker_minor_axis_length	marker_eccentricity	estimated_object_count	tip_points	tip_points_r	centroid_r	baseline_r	tip_number	vert_ave_c	hori_ave_c	euc_ave_c	ang_ave_c	vert_ave_b	hori_ave_b	euc_ave_b	ang_ave_b	left_lmk	right_lmk	center_h_lmk	left_lmk_r	right_lmk_r	center_h_lmk_r	top_lmk	bottom_lmk	center_v_lmk	top_lmk_r	bottom_lmk_r	center_v_lmk_r
3592	3	2013-12-12 15:46:46.493	270	none	none	B2_120513	1180	336299	none	z2500	Dp1AA01008	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot53273/VIS_SV_270_z2500_336299.png	3592	61872.0	498452.0	0.124128301221	8750.83096194	991	796	763	1260.16437161	859.494585596	16	True	1281.64599609	795.617858887	914.811401367	561.86932373	65.791557312	0.789157073114	900	789	7	61393	99.2258210499	479	0.774178950091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3593	3	2013-12-12 09:47:41.321	90	none	none	B2_120513	1672	334228	none	z2500	Dp2AB000124	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52416/VIS_SV_90_z2500_334228.png	3593	48059.0	136932.5	0.350968542895	3192.03273702	253	857	856	1255.77419422	770.280093219	12	True	1233.79650879	794.214233398	759.954101562	188.400375366	9.21089935303	0.968783015641	900	855	2	47901	99.6712374373	158	0.328762562683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3594	3	2013-12-11 16:33:49.212	90	none	none	B2_120513	1182	332226	none	z2500	Dp1AB000040	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot51566/VIS_SV_90_z2500_332226.png	3594	50028.0	269972.5	0.185307762828	7321.79624152	575	836	836	1170.48220996	835.553889822	11	True	1093.93334961	797.411193848	680.543029785	450.456115723	1.00290250778	0.749586071098	900	833	3	49866	99.6761813385	162	0.32381866155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3595	3	2013-12-12 15:33:20.509	180	none	none	B2_120513	1350	336154	none	z2500	Dp1AB000023	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot53262/VIS_SV_180_z2500_336154.png	3595	95696.0	787164.0	0.121570600282	14519.9698373	1357	781	1032	1105.98955024	848.590181408	19	True	1059.92590332	765.812683105	1218.10180664	646.633911133	96.0743103027	0.847463448658	900	781	0	95696	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3596	3	2013-12-14 19:15:24.649	90	none	none	B2_120513	2079	342357	none	z2500	Dp1AA01039	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot55452/VIS_SV_90_z2500_342357.png	3596	236767.0	1593253.0	0.148606028045	22559.5588609	1842	1358	1803	1016.83837697	791.697183307	11	False	998.199279785	672.699951172	1478.91845703	1059.38098145	68.0801086426	0.697770457523	900	1155	203	234559	99.0674376074	2208	0.932562392563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3597	3	2013-12-11 07:30:22.446	180	none	none	B2_120513	1480	328991	none	z2500	Dp2AE000182	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot50613/VIS_SV_180_z2500_328991.png	3597	33800.0	80815.5	0.418236600652	2198.33721709	202	705	692	1278.16230769	864.799822485	17	True	1257.30969238	802.706054688	596.586914062	155.14112854	176.145080566	0.965595738125	900	705	0	33777	99.9319526627	23	0.0680473372781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3598	3	2013-12-11 07:53:30.571	90	none	none	B2_120513	1634	329235	none	z2500	Dp1AA01012	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot50632/VIS_SV_90_z2500_329235.png	3598	42203.0	355915.5	0.118575897931	5971.30001414	791	738	591	1122.99957349	819.136009288	12	True	1126.88244629	753.28302002	718.528015137	630.74407959	56.4793243408	0.478975817272	900	738	0	42203	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3599	3	2013-12-12 11:25:02.353	0	none	none	B2_120513	1952	335266	none	z2500	Dp2AE000192	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52496/VIS_SV_0_z2500_335266.png	3599	33279.0	141730.5	0.23480478796	3456.57987058	281	837	780	1224.93560504	779.007993029	14	True	1192.71069336	742.103393555	708.33026123	250.167297363	165.317840576	0.935555807911	900	835	2	33217	99.813696325	62	0.18630367499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3600	3	2013-12-11 10:37:11.29	0	none	none	B2_120513	1602	330053	none	z2500	Dp2AA000104	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot50694/VIS_SV_0_z2500_330053.png	3600	33520.0	183844.0	0.182328495899	3314.20639789	511	568	463	1209.59281026	898.011426014	14	True	1300.20471191	876.504577637	555.051391602	420.933135986	63.7417030334	0.651826809101	900	565	3	33380	99.5823389021	140	0.417661097852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3601	3	2013-12-14 14:54:21.071	270	none	none	B2_120513	1922	340752	none	z2500	Dp2AE000181	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot55319/VIS_SV_270_z2500_340752.png	3601	97247.0	701456.5	0.138635824174	10014.3690771	1009	1159	1099	1206.61331455	695.026756609	14	False	1306.26171875	635.229553223	1048.58898926	669.50012207	44.0049705505	0.769640769111	900	1155	4	97046	99.7933098193	201	0.206690180674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3602	3	2013-12-15 05:46:58.54	90	none	none	B2_120513	1205	344637	none	z2500	Dp2AC000146	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot56395/VIS_SV_90_z2500_344637.png	3602	114676.0	779062.0	0.147197527283	9487.55994666	930	1019	826	1300.30000174	642.657679026	9	True	1375.78393555	621.290283203	962.366882324	803.685058594	7.12431097031	0.550078484422	900	1019	0	114676	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3603	3	2013-12-13 09:50:06.04	0	none	none	B2_120513	1507	338894	none	z2500	Dp2AE000191	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot54042/VIS_SV_0_z2500_338894.png	3603	51680.0	294586.5	0.175432343302	6684.22109234	761	755	754	1286.23457817	841.481385449	11	True	1279.02661133	832.604919434	688.791503906	499.090484619	47.7876853943	0.689181640182	900	752	3	51516	99.6826625387	164	0.3173374613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3604	3	2013-12-15 01:08:30.181	270	none	none	B2_120513	1384	344016	none	z2500	Dp1AA01043	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot55781/VIS_SV_270_z2500_344016.png	3604	152155.0	764319.5	0.19907250829	12526.2863096	1351	953	1290	1219.06366534	776.339233019	20	True	1253.81835938	739.282470703	1118.77307129	711.781616211	121.498451233	0.771510773688	900	950	3	151883	99.8212349249	272	0.178765075088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3605	3	2013-12-15 16:33:38.618	0	none	none	B2_120513	1182	348438	none	z2500	Dp1AB000040	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57273/VIS_SV_0_z2500_348438.png	3605	180630.0	1152804.0	0.156687520168	18251.9582707	1567	992	1555	1166.86349997	790.657515363	22	True	1177.07275391	707.948303223	1322.19030762	780.133239746	73.3047103882	0.807380607582	900	985	7	179713	99.4923323922	917	0.507667607817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3606	3	2013-12-12 10:46:07.946	180	none	none	B2_120513	2079	334854	none	z2500	Dp1AA01039	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52464/VIS_SV_180_z2500_334854.png	3606	66903.0	448460.0	0.149183873701	9644.50933588	992	670	959	1392.06026636	906.249301227	15	True	1434.17370605	841.730224609	852.309692383	613.867675781	95.5154342651	0.693724801935	900	670	0	66903	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3607	3	2013-12-16 06:22:06.087	270	none	none	B2_120513	1758	349116	none	z2500	Dp1AC000056	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57888/VIS_SV_270_z2500_349116.png	3607	182634.0	1534903.5	0.118987284868	19068.4136978	1842	1158	1617	1261.79692719	718.366574679	17	False	1162.24108887	622.64831543	1540.86560059	919.700744629	106.338531494	0.802335887735	900	1155	3	182211	99.7683892375	423	0.231610762509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3608	3	2013-12-16 09:38:27.524	0	none	none	B2_120513	1680	350058	none	z2500	Dp1AA01003	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57966/VIS_SV_0_z2500_350058.png	3608	285086.0	1362212.5	0.209281591528	24000.0126125	1657	1146	1601	1323.95492939	744.704787327	23	True	1299.39746094	644.723144531	1352.56445312	962.690917969	90.7152557373	0.702430496823	900	1139	7	283968	99.607837635	1118	0.392162365041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3609	3	2013-12-15 06:28:19.962	90	none	none	B2_120513	1914	345020	none	z2500	Dp1AD000066	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot56427/VIS_SV_90_z2500_345020.png	3609	149067.0	1110548.5	0.134228266483	15664.2202312	1621	1156	1131	1299.21082466	784.599059483	21	True	1287.08691406	677.316040039	1473.43835449	764.011535645	63.138092041	0.855063738663	900	1153	3	148776	99.8047857675	291	0.195214232526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3610	3	2013-12-12 10:15:41.415	270	none	none	B2_120513	1173	334531	none	z2500	Dp1AC000057	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52439/VIS_SV_270_z2500_334531.png	3610	55948.0	568210.0	0.0984635962056	7216.31646645	1070	764	734	1207.80333524	851.155966254	13	True	1280.70019531	770.683044434	1077.12365723	606.658874512	83.6194229126	0.826306168636	900	761	3	55754	99.6532494459	194	0.346750554086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3611	3	2013-12-12 07:24:21.384	180	none	none	B2_120513	1686	333529	none	z2500	Dp1AB000026	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52367/VIS_SV_180_z2500_333529.png	3611	60986.0	276189.5	0.220812159767	5883.32916069	622	830	830	1365.09108648	809.933755288	36	True	1489.47509766	733.394836426	854.393859863	374.379241943	25.0737609863	0.898886713103	900	830	0	60986	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3612	3	2013-12-11 10:57:52.134	0	none	none	B2_120513	2127	330274	none	z2500	Dp1AA000017	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot50711/VIS_SV_0_z2500_330274.png	3612	38657.0	132308.0	0.292174320525	4743.74111259	446	634	634	1104.4507075	916.650360866	13	True	945.584228516	786.328613281	931.576538086	310.618438721	136.436340332	0.942773768214	900	629	5	38301	99.0790801149	356	0.920919885144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3613	3	2013-12-11 10:57:52.134	180	none	none	B2_120513	2127	330278	none	z2500	Dp1AA000017	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot50711/VIS_SV_180_z2500_330278.png	3613	34674.0	123133.5	0.281596803469	4418.18561244	416	621	620	1309.81253966	917.072388533	14	True	1388.55822754	849.655578613	770.910644531	307.862518311	41.9682846069	0.916798913844	900	621	0	34674	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3614	3	2013-12-15 14:59:54.962	0	none	none	B2_120513	1224	347538	none	z2500	Dp1AA01048	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57198/VIS_SV_0_z2500_347538.png	3614	167952.0	1022256.0	0.164295440672	21916.5939621	1809	819	1728	1219.04232757	839.426681433	12	True	1235.6340332	797.594604492	1362.47119141	654.288635254	86.3335113525	0.87714698563	900	812	7	166906	99.3772030104	1046	0.622796989616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3615	3	2013-12-14 15:45:09.587	90	none	none	B2_120513	1681	341216	none	z2500	Dp2AD000161	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot55358/VIS_SV_90_z2500_341216.png	3615	99034.0	328938.0	0.301071934529	6405.1752075	525	1154	1120	1202.00939071	713.992204697	18	False	1175.43310547	672.801940918	1063.92822266	305.432342529	161.95425415	0.957906658408	900	1154	0	99034	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3616	3	2013-12-12 11:14:04.368	90	none	none	B2_120513	1138	335151	none	z2500	Dp1AB000022	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52487/VIS_SV_90_z2500_335151.png	3616	60696.0	387960.5	0.156448916836	9456.87550557	984	560	892	1034.32504613	909.683652959	14	True	963.648010254	881.762817383	1343.72375488	458.288452148	89.9487915039	0.94004206145	900	559	1	60648	99.9209173586	48	0.0790826413602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3617	3	2013-12-14 19:54:20.962	180	none	none	B2_120513	1952	342742	none	z2500	Dp2AE000192	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot55484/VIS_SV_180_z2500_342742.png	3617	83195.0	282721.5	0.294264850745	7101.30033457	438	1173	1165	1214.59605746	647.913059679	16	False	1236.18457031	631.883117676	975.940368652	305.226501465	8.05979728699	0.949835090787	900	1155	18	82721	99.430254222	474	0.569745777991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3618	3	2013-12-16 15:15:52.785	180	none	none	B2_120513	2001	351838	none	z2500	Dp2AC000142	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot58673/VIS_SV_180_z2500_351838.png	3618	91024.0	293108.5	0.310547118217	7563.20749378	656	634	654	1208.59583187	876.594920021	17	True	1200.27270508	851.000061035	618.546569824	441.162689209	142.805450439	0.700935469963	900	634	0	91024	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3619	3	2013-12-14 15:25:46.228	90	none	none	B2_120513	1342	341036	none	z2500	Dp2AD000171	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot55343/VIS_SV_90_z2500_341036.png	3619	123247.0	725668.5	0.16983925856	10807.9788058	960	1138	880	1338.16870188	592.717899827	9	True	1179.2265625	617.620910645	1328.24035645	793.908325195	39.893371582	0.80170914445	900	1136	2	123172	99.9391465918	75	0.0608534081965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3620	3	2013-12-11 15:45:10.274	0	none	none	B2_120513	1175	331704	none	z2500	Dp1AA01020	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot51526/VIS_SV_0_z2500_331704.png	3620	45272.0	349402.5	0.129569765528	6524.84963465	773	669	634	1293.69000707	885.136132709	15	True	1280.8795166	862.424133301	1323.21643066	460.847869873	75.1122131348	0.937391096271	900	663	6	44911	99.2025976321	361	0.79740236791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3621	3	2013-12-12 07:09:50.556	180	none	none	B2_120513	1699	333385	none	z2500	Dp1AA000004	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52356/VIS_SV_180_z2500_333385.png	3621	26369.0	70325.5	0.374956452496	2276.78800845	183	688	682	1152.28161857	874.429140278	17	True	1107.63635254	799.168334961	627.37286377	139.537597656	161.093414307	0.974951916807	900	688	0	26369	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3622	3	2013-12-15 10:43:23.259	180	none	none	B2_120513	1327	346546	none	z2500	Dp1AA01037	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot56553/VIS_SV_180_z2500_346546.png	3622	253898.0	1353409.5	0.187598801398	22443.3759873	1755	1155	1726	967.196417459	729.877608331	13	False	917.097473145	669.256469727	1305.96520996	884.32244873	97.0181045532	0.735853389466	900	1155	0	253892	99.9976368463	6	0.00236315370739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3623	3	2013-12-13 11:40:39.853	90	none	none	B2_120513	1654	340032	none	z2500	Dp1AC000053	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot54130/VIS_SV_90_z2500_340032.png	3623	123612.0	901830.0	0.137067961811	20254.0896791	1489	880	1261	1341.45793289	802.034470763	16	True	1353.73901367	713.619689941	1253.66125488	730.712890625	89.8124694824	0.812570367275	900	880	0	123612	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3624	3	2013-12-11 11:16:08.243	0	none	none	B2_120513	1045	330470	none	z2500	Dp1AA01027	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot50726/VIS_SV_0_z2500_330470.png	3624	62606.0	610164.0	0.102605201225	9889.52013767	1064	868	864	1166.00348209	868.337459668	13	True	1124.62341309	785.956726074	1043.39794922	617.766052246	66.7159729004	0.805885534034	900	861	7	62093	99.1805897198	513	0.819410280165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3625	3	2013-12-16 15:01:15.158	0	none	none	B2_120513	1032	351690	none	z2500	Dp1AA01004	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot58661/VIS_SV_0_z2500_351690.png	3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3626	3	2013-12-15 16:00:44.649	270	none	none	B2_120513	1554	348120	none	z2500	Dp1AB000028	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57246/VIS_SV_270_z2500_348120.png	3626	183789.0	969179.5	0.189633602444	20887.1170928	1352	870	1333	1115.20521903	814.456273226	25	True	1056.78210449	761.197814941	1160.39123535	783.272827148	80.8918609619	0.737810834834	900	865	5	183214	99.6871412326	575	0.312858767391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3627	3	2013-12-15 14:31:58.212	270	none	none	B2_120513	1893	347280	none	z2500	Dp1AC000048	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57176/VIS_SV_270_z2500_347280.png	3627	217507.0	1434814.5	0.151592418393	20053.7861017	1644	1159	1512	1144.56030381	754.592748739	15	True	1165.96081543	681.839904785	1340.32922363	949.278137207	92.8291168213	0.70596922255	900	1133	26	216628	99.5958750753	879	0.404124924715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3628	3	2013-12-13 11:05:20.259	0	none	none	B2_120513	2050	339653	none	z2500	Dp1AA000008	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot54101/VIS_SV_0_z2500_339653.png	3628	79321.0	492034.5	0.161210240339	11292.0709847	1000	942	941	995.22900619	871.127393754	13	True	790.030761719	707.946777344	1061.07080078	559.384460449	134.369232178	0.849748286105	900	941	1	79228	99.8827548821	93	0.117245117939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3629	3	2013-12-15 10:40:57.228	90	none	none	B2_120513	1349	346520	none	z2500	Dp2AD000168	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot56551/VIS_SV_90_z2500_346520.png	3629	137716.0	457328.5	0.301131462395	10278.1060866	604	1101	1051	1270.77943013	715.166923233	21	True	1294.99035645	684.727844238	883.657653809	516.549316406	179.400848389	0.811351789007	900	1061	40	136705	99.2658805077	1011	0.734119492288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3630	3	2013-12-13 10:25:04.993	90	none	none	B2_120513	1049	339227	none	z2500	Dp1AA01026	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot54068/VIS_SV_90_z2500_339227.png	3630	79324.0	523704.5	0.151467096426	11178.3509994	1319	733	1286	1477.08909031	856.592973123	14	True	1576.42565918	805.424438477	1074.27416992	545.607666016	79.6099853516	0.861424920522	900	733	0	79324	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3631	3	2013-12-16 09:46:58.399	270	none	none	B2_120513	1672	350148	none	z2500	Dp2AB000124	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57973/VIS_SV_270_z2500_350148.png	3631	98602.0	383804.5	0.256906836684	9961.47476196	750	871	799	1120.45567027	793.935133162	17	True	1137.20800781	742.126647949	748.164978027	500.750030518	157.766204834	0.742988401946	900	871	0	98566	99.9634895844	36	0.0365104156102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3632	3	2013-12-13 11:23:37.056	180	none	none	B2_120513	1309	339852	none	z2500	Dp2AA01061	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot54116/VIS_SV_180_z2500_339852.png	3632	59865.0	344709.5	0.173667972597	6077.00228965	586	823	770	1193.7489351	865.15595089	12	True	1231.47265625	778.005126953	727.414001465	559.824707031	21.3248291016	0.638514884372	900	823	0	59865	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3633	3	2013-12-15 14:53:50.056	270	none	none	B2_120513	1504	347484	none	z2500	Dp2AA01110	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57193/VIS_SV_270_z2500_347484.png	3633	184077.0	650699.5	0.282890950431	10309.1622529	1055	998	821	1124.95326412	729.836878046	12	True	1132.37805176	712.67755127	997.696105957	620.479003906	137.334686279	0.783087277766	900	988	10	182867	99.3426663842	1210	0.657333615824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3634	3	2013-12-16 06:58:23.118	90	none	none	B2_120513	1699	349424	none	z2500	Dp1AA000004	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot57914/VIS_SV_90_z2500_349424.png	3634	131925.0	739692.5	0.178351139156	14680.4849693	1095	982	969	1200.93286337	781.005518287	15	True	1252.87915039	725.995849609	922.36315918	737.214904785	122.546684265	0.600975414464	900	977	5	131459	99.6467689975	466	0.353231002464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3635	3	2013-12-12 06:21:22.774	270	none	none	B2_120513	1214	332893	none	z2500	Dp1AD000071	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot52318/VIS_SV_270_z2500_332893.png	3635	34123.0	102465.0	0.333021031572	4260.02944601	688	446	642	1589.4064414	947.858570466	18	True	1660.8380127	928.021118164	642.339599609	226.847930908	54.5873947144	0.935563364189	900	441	5	33958	99.5164551769	165	0.48354482314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3636	3	2013-12-13 06:48:48.181	180	none	none	B2_120513	1734	337961	none	z2500	Dp2AA01082	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot53971/VIS_SV_180_z2500_337961.png	3636	82357.0	398142.5	0.206853073962	8033.95555067	762	838	737	1318.57503309	814.00026713	22	True	1364.07873535	742.461914062	770.03503418	546.257141113	31.17304039	0.704813567285	900	838	0	82354	99.9963573224	3	0.00364267761089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
