image_id	run_id	timestamp	frame	lifter	gain	measurementlabel	cartag	id	exposure	zoom	plantbarcode	camera	treatment	imgtype	other	image	image_id	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	y-position	height_above_bound	height_below_bound	above_bound_area	percent_above_bound_area	below_bound_area	percent_below_bound_area	marker_area	marker_major_axis_length	marker_minor_axis_length	marker_eccentricity	estimated_object_count	tip_points	tip_points_r	centroid_r	baseline_r	tip_number	vert_ave_c	hori_ave_c	euc_ave_c	ang_ave_c	vert_ave_b	hori_ave_b	euc_ave_b	ang_ave_b	left_lmk	right_lmk	center_h_lmk	left_lmk_r	right_lmk_r	center_h_lmk_r	top_lmk	bottom_lmk	center_v_lmk	top_lmk_r	bottom_lmk_r	center_v_lmk_r
3741	3	2013-12-12 15:12:36.181	270	none	none	B2_120513	1032	335935	none	z2500	Dp1AA01004	SV	none	VIS	none	snapshot53245/VIS_SV_270_z2500_335935.png	3741	50204.0	149732.5	0.33529126943	5536.26730192	595	617	590	1091.75740977	855.810732213	26	True	1051.8848877	846.150695801	692.338195801	236.726348877	139.401733398	0.939727974505	900	613	4	49958	99.5099992033	246	0.490000796749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3742	3	2013-12-14 15:42:44.149	180	none	none	B2_120513	1686	341195	none	z2500	Dp1AB000026	SV	none	VIS	none	snapshot55356/VIS_SV_180_z2500_341195.png	3742	139047.0	943707.5	0.147341204769	11410.1125395	1400	1098	1076	1309.83276158	824.880917963	9	True	1292.54089355	737.899597168	1133.2064209	893.048339844	97.173034668	0.61558297458	900	1041	57	138408	99.5404431595	639	0.459556840493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3743	3	2013-12-12 05:51:06.478	90	none	none	B2_120513	2067	332590	none	z2500	Dp1AA01011	SV	none	VIS	none	snapshot52295/VIS_SV_90_z2500_332590.png	3743	21579.0	190603.0	0.113214377528	4732.77934206	587	572	448	1159.01937068	888.800361463	10	True	1136.50390625	856.745788574	528.114074707	455.027008057	102.227958679	0.507575260476	900	572	0	21579	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3744	3	2013-12-11 10:35:57.946	270	none	none	B2_120513	1571	330046	none	z2500	Dp2AA000103	SV	none	VIS	none	snapshot50693/VIS_SV_270_z2500_330046.png	3744	25984.0	59314.0	0.438075327916	2875.15758741	136	582	581	1099.76427802	885.177147475	23	True	1093.2434082	902.688232422	529.23614502	118.364837646	179.204299927	0.974669013261	900	578	4	25641	98.6799568966	343	1.32004310345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3745	3	2013-12-15 00:01:28.087	180	none	none	B2_120513	1032	343354	none	z2500	Dp1AA01004	SV	none	VIS	none	snapshot55726/VIS_SV_180_z2500_343354.png	3745	121997.0	753565.0	0.161893134633	14557.065732	1428	933	1160	1092.28863825	844.443937146	15	True	1107.51074219	750.427001953	1085.74841309	660.310241699	102.7759552	0.793813421907	900	933	0	121919	99.9360640016	78	0.0639359984262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3746	3	2013-12-11 14:35:42.681	90	none	none	B2_120513	1893	330965	none	z2500	Dp1AC000048	SV	none	VIS	none	snapshot51469/VIS_SV_90_z2500_330965.png	3746	67671.0	436985.5	0.154858685242	8532.99606144	923	819	779	1215.38407885	831.535665204	13	True	1225.03369141	817.669555664	857.383361816	533.281921387	127.336349487	0.783026996733	900	819	0	67632	99.9423682227	39	0.0576317772753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3747	3	2013-12-15 06:49:03.743	0	none	none	B2_120513	1734	345222	none	z2500	Dp2AA01082	SV	none	VIS	none	snapshot56444/VIS_SV_0_z2500_345222.png	3747	154094.0	692598.5	0.22248676542	12141.7807267	920	1027	1026	1111.03133152	756.38952198	19	True	1070.64135742	704.199707031	860.062072754	772.927612305	177.219833374	0.438588153975	900	1022	5	153571	99.6605967786	523	0.33940322141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3748	3	2013-12-14 23:51:43.321	270	none	none	B2_120513	2070	343260	none	z2500	Dp2AA01093	SV	none	VIS	none	snapshot55718/VIS_SV_270_z2500_343260.png	3748	157561.0	793791.0	0.19849179444	10641.1524198	1160	946	989	1041.59086957	730.942822145	18	True	1033.42797852	704.145874023	1052.74169922	743.486816406	104.323356628	0.707973904755	900	934	12	156239	99.1609598822	1322	0.839040117796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3749	3	2013-12-16 11:11:02.487	180	none	none	B2_120513	1125	350974	none	z2500	Dp2AA01097	SV	none	VIS	none	snapshot58042/VIS_SV_180_z2500_350974.png	3749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3750	3	2013-12-11 05:59:16.165	90	none	none	B2_120513	1256	328039	none	z2500	Dp2AE000183	SV	none	VIS	none	snapshot50540/VIS_SV_90_z2500_328039.png	3750	11911.0	43133.5	0.276142673328	1923.19315946	214	397	378	1198.40785828	962.465284191	13	True	1194.67492676	943.995605469	369.271820068	138.291366577	164.685287476	0.927227931204	900	397	0	11901	99.9160439929	10	0.0839560070523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3751	3	2013-12-11 16:04:38.743	270	none	none	B2_120513	2092	331918	none	z2500	Dp1AE000081	SV	none	VIS	none	snapshot51542/VIS_SV_270_z2500_331918.png	3751	56074.0	438973.5	0.127738918181	9569.83310652	892	823	823	1218.16062703	809.767093484	12	True	1211.16516113	795.495727539	689.784912109	619.738586426	116.118148804	0.43907189303	900	823	0	56038	99.9357991226	36	0.064200877412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3752	3	2013-12-11 06:47:44.665	0	none	none	B2_120513	2056	328531	none	z2500	Dp2AC000156	SV	none	VIS	none	snapshot50578/VIS_SV_0_z2500_328531.png	3752	32133.0	132675.5	0.242192416837	2642.68453884	345	709	639	1181.85267482	873.26188031	12	True	1307.50634766	697.776672363	745.85925293	355.736755371	26.7977867126	0.878931021313	900	709	0	32133	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3753	3	2013-12-12 06:21:22.774	90	none	none	B2_120513	1214	332889	none	z2500	Dp1AD000071	SV	none	VIS	none	snapshot52318/VIS_SV_90_z2500_332889.png	3753	33050.0	103114.0	0.320519037182	3182.91114604	719	428	658	828.17924357	952.313373676	20	True	678.33996582	936.117431641	744.678039551	265.21081543	115.366386414	0.934432005682	900	428	0	33050	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3754	3	2013-12-11 16:31:23.728	180	none	none	B2_120513	1542	332202	none	z2500	Dp2AA01088	SV	none	VIS	none	snapshot51564/VIS_SV_180_z2500_332202.png	3754	25446.0	113955.0	0.223298670528	2139.62357581	375	555	497	1248.29973277	911.044211271	12	True	1255.52868652	905.651916504	433.551818848	339.668548584	115.474319458	0.62144791413	900	555	0	25446	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3755	3	2013-12-12 09:29:21.618	0	none	none	B2_120513	1570	334031	none	z2500	Dp2AD000166	SV	none	VIS	none	snapshot52401/VIS_SV_0_z2500_334031.png	3755	32174.0	238753.5	0.134758233911	4660.59046614	610	622	571	1125.2188413	878.814042394	11	True	1162.72033691	848.932861328	643.863952637	462.254547119	121.715065002	0.696106814046	900	620	2	32028	99.5462174427	146	0.453782557344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3756	3	2013-12-11 16:38:41.149	0	none	none	B2_120513	1929	332276	none	z2500	Dp1AA01030	SV	none	VIS	none	snapshot51570/VIS_SV_0_z2500_332276.png	3756	43930.0	343899.0	0.127740993722	6987.81946528	769	791	746	1274.40052356	805.932642841	13	True	995.439025879	531.653747559	976.374328613	770.802246094	36.3005447388	0.613810219264	900	787	4	43652	99.3671750512	278	0.632824948782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3757	3	2013-12-16 06:53:31.634	270	none	none	B2_120513	1372	349380	none	z2500	Dp1AB000031	SV	none	VIS	none	snapshot57910/VIS_SV_270_z2500_349380.png	3757	132247.0	1050070.0	0.125941127734	14100.9226381	1683	1153	1570	1352.2199445	749.020242425	13	True	2220.65698242	1743.70837402	2531.00976562	1502.43469238	0.0	0.804752282758	900	1151	2	132177	99.9470687426	70	0.0529312574198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3758	3	2013-12-14 18:02:27.337	0	none	none	B2_120513	1739	341635	none	z2500	Dp2AA01099	SV	none	VIS	none	snapshot55392/VIS_SV_0_z2500_341635.png	3758	133585.0	552944.5	0.241588441516	9267.34573221	978	1003	973	1119.16927799	732.221199985	12	True	1012.60253906	704.393859863	908.492553711	771.68939209	153.503555298	0.527721577519	900	999	4	133139	99.6661301793	446	0.333869820713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3759	3	2013-12-16 14:34:30.534	0	none	none	B2_120513	2024	351438	none	z2500	Dp2AE000186	SV	none	VIS	none	snapshot58640/VIS_SV_0_z2500_351438.png	3759	155909.0	517982.5	0.300992794158	10213.2051404	695	1155	1154	1232.97834634	628.951907844	16	False	1263.39331055	632.536315918	940.137878418	539.104492188	7.0799574852	0.819253645942	900	1155	0	155829	99.9486880167	80	0.0513119832723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3760	3	2013-12-15 01:10:55.806	0	none	none	B2_120513	1577	344034	none	z2500	Dp1AB000038	SV	none	VIS	none	snapshot55783/VIS_SV_0_z2500_344034.png	3760	189640.0	1194847.5	0.158714815071	19385.8842142	1754	1002	1247	1348.45397595	774.026940519	28	True	1347.11694336	665.857543945	1553.59423828	795.970947266	74.2646484375	0.858781748672	900	1000	2	189375	99.8602615482	265	0.139738451803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3761	3	2013-12-13 05:52:50.118	270	none	none	B2_120513	2138	337378	none	z2500	Dp1AB000035	SV	none	VIS	none	snapshot53926/VIS_SV_270_z2500_337378.png	3761	56722.0	405289.0	0.139954452255	7020.76336801	881	871	875	1007.04664857	824.961196714	13	True	628.845275879	1167.23156738	1443.93896484	830.631103516	27.0950870514	0.817975111535	900	867	4	56459	99.5363351081	263	0.463664891929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762	3	2013-12-13 07:42:24.259	270	none	none	B2_120513	1662	338535	none	z2500	Dp2AE000196	SV	none	VIS	none	snapshot54015/VIS_SV_270_z2500_338535.png	3762	56840.0	193805.0	0.293284486984	5599.87697673	298	876	824	1132.33110486	779.028008445	17	True	1121.76379395	759.476135254	750.226379395	281.027648926	175.586868286	0.927190370376	900	874	2	56676	99.7114707952	164	0.288529204785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3763	3	2013-12-14 15:20:54.196	0	none	none	B2_120513	1501	340986	none	z2500	Dp2AA01083	SV	none	VIS	none	snapshot55339/VIS_SV_0_z2500_340986.png	3763	132454.0	806334.5	0.164266814827	11374.5193071	1027	1148	1092	1148.75265375	758.271377233	15	True	1189.1706543	661.135803223	1076.06262207	774.616088867	46.1301612854	0.694117693997	900	1138	10	131949	99.618735561	505	0.381264438975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3764	3	2013-12-15 07:42:26.04	270	none	none	B2_120513	1662	345732	none	z2500	Dp2AE000196	SV	none	VIS	none	snapshot56486/VIS_SV_270_z2500_345732.png	3764	76567.0	392337.0	0.195156204997	7669.25292599	721	883	856	1134.39907532	799.392884663	15	True	1225.59399414	666.234985352	849.761413574	551.358215332	9.3044757843	0.760925851415	900	876	7	76237	99.5690049238	330	0.430995076208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3765	3	2013-12-15 05:26:22.571	180	none	none	B2_120513	1441	344458	none	z2500	Dp1AC000046	SV	none	VIS	none	snapshot56380/VIS_SV_180_z2500_344458.png	3765	149401.0	929373.5	0.160754529799	12526.8092812	1649	1065	1531	1442.42146304	753.054156264	16	True	1441.38537598	693.735595703	1333.99377441	731.293334961	69.3268432617	0.83634828072	900	1063	2	149131	99.8192783181	270	0.180721681916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766	3	2013-12-14 15:42:44.149	90	none	none	B2_120513	1686	341193	none	z2500	Dp1AB000026	SV	none	VIS	none	snapshot55356/VIS_SV_90_z2500_341193.png	3766	172890.0	1115338.5	0.155011236499	18365.0314506	1632	1038	1517	1306.31449477	799.859274683	12	True	1323.53857422	751.946899414	1244.79089355	822.444030762	84.7601776123	0.750642501324	900	1000	38	171653	99.2845161663	1237	0.715483833651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3767	3	2013-12-12 10:20:36.712	90	none	none	B2_120513	1201	334580	none	z2500	Dp1AB000027	SV	none	VIS	none	snapshot52443/VIS_SV_90_z2500_334580.png	3767	69142.0	319717.5	0.216259666737	6352.65329194	486	804	774	1311.68407046	813.192719331	17	True	1364.68334961	776.095214844	805.500732422	456.896759033	176.605926514	0.823565771068	900	803	1	69106	99.9479332388	36	0.0520667611582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3768	3	2013-12-15 16:12:54.321	0	none	none	B2_120513	1649	348234	none	z2500	Dp2AB000136.	SV	none	VIS	none	snapshot57256/VIS_SV_0_z2500_348234.png	3768	95613.0	440478.5	0.21706621322	8820.89214611	522	1163	1146	1220.54542792	718.368004351	16	False	1180.22668457	648.741088867	965.012084961	460.550292969	176.013961792	0.878768537949	900	1155	8	95130	99.494838568	483	0.505161432023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3769	3	2013-12-16 07:31:16.759	270	none	none	B2_120513	1838	349740	none	z2500	Dp1AA000001	SV	none	VIS	none	snapshot57940/VIS_SV_270_z2500_349740.png	3769	270684.0	1561831.0	0.173311965251	16054.5600665	1744	1162	1683	1234.94807968	714.32607764	14	False	1241.81640625	627.178344727	1411.05749512	973.889282227	98.4192733765	0.723633933426	900	1155	7	269521	99.5703477117	1163	0.429652288277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3770	3	2013-12-12 06:14:05.149	180	none	none	B2_120513	2046	332813	none	z2500	Dp2AD000177	SV	none	VIS	none	snapshot52312/VIS_SV_180_z2500_332813.png	3770	33369.0	98570.5	0.338529276	2371.97682631	210	844	799	1252.80853487	809.553118164	13	True	1214.55712891	728.866577148	788.919616699	242.144058228	168.792495728	0.951731699539	900	844	0	33348	99.9370673379	21	0.0629326620516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3771	3	2013-12-12 14:54:17.649	180	none	none	B2_120513	2033	335738	none	z2500	Dp2AA01070	SV	none	VIS	none	snapshot53230/VIS_SV_180_z2500_335738.png	3771	24810.0	124366.0	0.199491822524	2206.97891426	377	577	546	1132.09572753	861.95949214	13	True	1080.28771973	835.033874512	835.847106934	377.393859863	123.892105103	0.892265736473	900	577	0	24808	99.9919387344	2	0.0080612656187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3772	3	2013-12-12 10:04:46.649	90	none	none	B2_120513	1276	334410	none	z2500	Dp2AA000113	SV	none	VIS	none	snapshot52430/VIS_SV_90_z2500_334410.png	3772	53187.0	249354.0	0.213299165042	4850.75033224	611	718	585	1303.76612706	837.445860831	20	True	1369.79797363	827.235839844	640.580627441	557.02130127	141.950271606	0.493832771998	900	718	0	53187	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3773	3	2013-12-14 14:55:34.009	0	none	none	B2_120513	1913	340758	none	z2500	Dp1AA01018	SV	none	VIS	none	snapshot55320/VIS_SV_0_z2500_340758.png	3773	152766.0	1027605.5	0.148662108173	19269.0246464	1512	1102	1442	1099.48795544	801.061702211	23	True	1067.60424805	735.021911621	1232.10791016	841.698303223	106.520599365	0.730290393618	900	1094	8	151720	99.3152926698	1046	0.684707330165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3774	3	2013-12-14 14:32:36.931	270	none	none	B2_120513	2046	340548	none	z2500	Dp2AD000177	SV	none	VIS	none	snapshot55302/VIS_SV_270_z2500_340548.png	3774	143835.0	787918.5	0.18255060644	9455.22006512	935	1160	890	1279.49657594	651.284833316	18	False	1338.46447754	614.819702148	1046.03759766	713.627563477	30.5826015472	0.731147140336	900	1155	5	143395	99.6940939271	440	0.305906072931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3775	3	2013-12-12 09:51:20.728	90	none	none	B2_120513	1481	334267	none	z2500	Dp1AE000099	SV	none	VIS	none	snapshot52419/VIS_SV_90_z2500_334267.png	3775	59733.0	532099.5	0.112259079364	8419.19658041	1097	885	1062	1367.45450588	828.352769826	13	True	1482.52026367	818.067871094	1114.5201416	711.871520996	118.639778137	0.769435366312	900	885	0	59733	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776	3	2013-12-16 16:11:54.696	180	none	none	B2_120513	1690	352378	none	z2500	Dp1AC000059	SV	none	VIS	none	snapshot58718/VIS_SV_180_z2500_352378.png	3776	119987.0	736767.5	0.162855989169	16795.3062037	1117	978	966	1200.7674248	782.616391776	18	True	1091.92871094	740.945800781	1001.22375488	691.003967285	129.326858521	0.723657397049	900	910	68	118217	98.524840191	1770	1.47515980898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3777	3	2013-12-12 16:46:34.462	0	none	none	B2_120513	1348	336930	none	z2500	Dp2AA01117	SV	none	VIS	none	snapshot53322/VIS_SV_0_z2500_336930.png	3777	66133.0	326282.0	0.202686633035	6976.45200253	851	610	738	1140.85119381	841.660759379	15	True	1096.80615234	844.863220215	1040.07739258	445.184906006	104.711723328	0.903764262403	900	608	2	65945	99.7157243736	188	0.284275626389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3778	3	2013-12-11 15:04:58.618	90	none	none	B2_120513	1785	331277	none	z2500	Dp2AA01100	SV	none	VIS	none	snapshot51493/VIS_SV_90_z2500_331277.png	3778	31322.0	82595.5	0.379221628297	2242.72199309	273	670	660	1229.18456676	865.401826192	16	True	1264.28222656	875.302001953	627.781494141	214.236801147	166.94178772	0.939968891097	900	670	0	31322	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3779	3	2013-12-11 06:02:47.29	270	none	none	B2_120513	2138	328069	none	z2500	Dp1AB000035	SV	none	VIS	none	snapshot50542/VIS_SV_270_z2500_328069.png	3779	31180.0	98870.0	0.315363608779	4474.53976536	321	713	678	1084.8456703	870.092142399	17	True	1019.77056885	804.96697998	670.593688965	168.817184448	156.950592041	0.967794153714	900	711	2	31058	99.6087235407	122	0.391276459269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3780	3	2013-12-13 11:44:18.603	0	none	none	B2_120513	1747	340069	none	z2500	Dp2AA01064	SV	none	VIS	none	snapshot54133/VIS_SV_0_z2500_340069.png	3780	91970.0	507862.0	0.181092501506	9738.90928555	710	1055	977	1136.65673589	741.109253017	14	True	1079.45849609	677.74230957	931.124694824	576.191345215	160.298843384	0.785538941609	900	1047	8	91370	99.3476133522	600	0.65238664782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3781	3	2013-12-15 06:30:46.056	90	none	none	B2_120513	2022	345044	none	z2500	Dp2AA000111	SV	none	VIS	none	snapshot56429/VIS_SV_90_z2500_345044.png	3781	40561.0	208715.0	0.194336775028	3701.49275661	780	578	730	1423.12945933	855.647124085	20	True	1532.15185547	822.40625	750.575561523	306.103881836	53.9318161011	0.913059872592	900	578	0	40561	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3782	3	2013-12-12 10:20:36.712	0	none	none	B2_120513	1201	334578	none	z2500	Dp1AB000027	SV	none	VIS	none	snapshot52443/VIS_SV_0_z2500_334578.png	3782	65458.0	572564.5	0.114324237706	8867.43956006	1023	806	782	1355.76154175	842.234409851	12	True	1325.30493164	764.692138672	1015.92712402	633.317749023	78.3942337036	0.78191189387	900	800	6	65054	99.3828103517	404	0.617189648324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3783	3	2013-12-12 07:24:21.384	270	none	none	B2_120513	1686	333530	none	z2500	Dp1AB000026	SV	none	VIS	none	snapshot52367/VIS_SV_270_z2500_333530.png	3783	72225.0	605663.0	0.119249483624	10664.0231699	1139	816	807	1241.75749394	860.470031153	12	True	1237.15820312	795.557617188	1148.18383789	537.104553223	67.1030731201	0.883841655542	900	816	0	72225	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3784	3	2013-12-14 14:02:32.587	0	none	none	B2_120513	1984	340279	none	z2500	Dp1AA01001	SV	none	VIS	none	snapshot55280/VIS_SV_0_z2500_340279.png	3784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3785	3	2013-12-12 11:18:56.196	270	none	none	B2_120513	1407	335207	none	z2500	Dp1AA000007	SV	none	VIS	none	snapshot52491/VIS_SV_270_z2500_335207.png	3785	75926.0	369617.0	0.205418040837	9050.88291919	1193	690	955	1016.58387114	863.16691252	15	True	1025.19848633	841.976135254	1125.85302734	384.414306641	116.475837708	0.939902589127	900	690	0	75926	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786	3	2013-12-14 23:33:28.556	0	none	none	B2_120513	2106	343074	none	z2500	Dp2AD000169	SV	none	VIS	none	snapshot55703/VIS_SV_0_z2500_343074.png	3786	125166.0	627650.0	0.19942005895	9569.26806128	982	920	810	1154.96048448	722.33940527	16	True	1174.96166992	728.862548828	853.472412109	751.328186035	118.544433594	0.474381738625	900	918	2	124855	99.7515299682	311	0.248470031798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787	3	2013-12-15 10:09:21.165	270	none	none	B2_120513	2023	346224	none	z2500	Dp1AE000083	SV	none	VIS	none	snapshot56526/VIS_SV_270_z2500_346224.png	3787	139611.0	729553.0	0.191365123576	15149.5798062	1152	1056	1022	1254.83590118	753.293250532	20	True	1395.15576172	666.392822266	1318.36816406	559.587646484	54.2507514954	0.905449145042	900	1052	4	139048	99.5967366468	563	0.403263353174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3788	3	2013-12-11 09:25:38.353	270	none	none	B2_120513	1483	329331	none	z2500	Dp1AC000044	SV	none	VIS	none	snapshot50638/VIS_SV_270_z2500_329331.png	3788	8125.0	21985.5	0.369561756612	1973.88814747	158	416	413	1113.14116923	957.9968	14	True	1117.65942383	953.66595459	433.70791626	51.3160095215	164.081787109	0.9929756026	900	414	2	8062	99.2246153846	63	0.775384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3789	3	2013-12-14 17:58:44.774	90	none	none	B2_120513	1570	341600	none	z2500	Dp2AD000166	SV	none	VIS	none	snapshot55389/VIS_SV_90_z2500_341600.png	3789	56551.0	181886.5	0.310913674187	3032.26527297	396	833	833	1319.01464165	749.049954908	17	True	1304.55725098	765.838928223	712.505554199	284.774383545	12.458404541	0.916654631805	900	833	0	56551	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3790	3	2013-12-12 16:53:52.259	90	none	none	B2_120513	1646	337010	none	z2500	Dp1AA01044	SV	none	VIS	none	snapshot53328/VIS_SV_90_z2500_337010.png	3790	62515.0	554664.0	0.112707873596	9103.02674508	1148	834	1135	1446.54009438	850.483308006	14	True	1416.84753418	773.419555664	923.584106445	633.773620605	74.2406158447	0.72740249734	900	834	0	62515	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3791	3	2013-12-16 14:43:00.522	90	none	none	B2_120513	2033	351524	none	z2500	Dp2AA01070	SV	none	VIS	none	snapshot58647/VIS_SV_90_z2500_351524.png	3791	102166.0	603652.0	0.169246519518	8534.35016823	866	1006	1001	1179.13960613	684.926560695	17	True	1157.20532227	696.823791504	890.858581543	638.194946289	26.8850307465	0.697708392292	900	1006	0	102166	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
